symbol,vol_z_thr,div_z_thr,direction,dir_label,horizon,horizon_label,n_signals,win_rate,profit_factor,avg_return,max_drawdown,gains,losses,wins,losses
TT,1.75,1.25,SHORT,fiz_long_yur_short,6,30m,887,44.8,1.07,0.01,17.461,142.29,490,397,490
TT,1.75,1.25,SHORT,fiz_long_yur_short,12,60m,887,43.4,0.9,-0.024,31.95,183.84,502,385,502
TT,1.75,1.25,SHORT,fiz_long_yur_short,24,120m,887,45.1,0.99,-0.003,37.936,236.35,487,400,487
TT,1.75,1.25,SHORT,fiz_long_yur_short,48,240m,887,46.3,0.98,-0.007,42.725,330.51,476,411,476
TT,1.75,1.5,LONG,fiz_short_yur_long,3,15m,658,46.5,1.02,0.003,15.555,102.89,352,306,352
TT,1.75,1.5,LONG,fiz_short_yur_long,6,30m,658,44.2,1.12,0.02,17.202,124.94,367,291,367
TT,1.75,1.5,LONG,fiz_short_yur_long,12,60m,658,45.7,1.14,0.033,16.034,175.48,357,301,357
TT,1.75,1.5,LONG,fiz_short_yur_long,24,120m,658,45.0,1.13,0.035,23.443,196.62,362,296,362
TT,1.75,1.5,LONG,fiz_short_yur_long,48,240m,658,46.0,1.0,0.001,30.739,255.6,355,303,355
TT,1.75,1.5,SHORT,fiz_long_yur_short,3,15m,702,46.4,1.16,0.021,20.022,104.87,376,326,376
TT,1.75,1.5,SHORT,fiz_long_yur_short,6,30m,702,45.4,1.17,0.024,18.895,116.65,383,319,383
TT,1.75,1.5,SHORT,fiz_long_yur_short,12,60m,702,44.2,0.89,-0.026,29.579,149.52,392,310,392
TT,1.75,1.5,SHORT,fiz_long_yur_short,24,120m,702,45.7,1.02,0.006,35.3,196.47,381,321,381
TT,1.75,1.5,SHORT,fiz_long_yur_short,48,240m,702,46.4,0.96,-0.014,41.948,254.29,376,326,376
TT,2.0,0.5,LONG,fiz_short_yur_long,3,15m,1247,45.5,0.89,-0.018,41.363,181.2,680,567,680
TT,2.0,0.5,LONG,fiz_short_yur_long,6,30m,1247,44.3,0.97,-0.005,29.814,223.66,695,552,695
TT,2.0,0.5,LONG,fiz_short_yur_long,12,60m,1247,46.5,1.12,0.026,36.492,313.86,667,580,667
TT,2.0,0.5,LONG,fiz_short_yur_long,24,120m,1247,45.4,1.1,0.026,33.767,361.24,681,566,681
TT,2.0,0.5,LONG,fiz_short_yur_long,48,240m,1247,45.4,0.97,-0.012,73.902,469.12,681,566,681
