sym,dir,entry_time,entry_price,exit_time,exit_price,pnl_rub,reason,contracts,go,stop,pattern
NM,L,2025-01-13 15:05:00+08:00,15480.0,2025-01-13 15:15:00+08:00,15487.0,10.165374677002584,fade,16,1405.0,15402.42857142857,vod
NM,L,2025-01-13 15:20:00+08:00,15482.0,2025-01-13 15:25:00+08:00,15471.0,-9.98256039271412,fade,10,1405.0,15408.92857142857,vod
AF,L,2025-01-13 12:45:00+08:00,6320.0,2025-01-13 15:30:00+08:00,6327.0,16.61392405063291,fade,3,5000.0,6290.714285714285,sm
AL,L,2025-01-13 15:35:00+08:00,6067.0,2025-01-13 15:45:00+08:00,6079.0,59.33739904400858,fade,6,5000.0,6048.571428571428,vou
NG,S,2025-01-13 16:10:00+08:00,3.373,2025-01-13 16:15:00+08:00,3.365,11.858879335902767,fade,1,5000.0,3.419428571428572,vyf
SV,S,2025-01-13 16:15:00+08:00,30.72,2025-01-13 16:20:00+08:00,30.77,-8.13802083333345,fade,1,5000.0,31.112857142857138,vod
GL,L,2025-01-13 16:30:00+08:00,9173.2,2025-01-13 16:35:00+08:00,9175.8,4.251515283649998,fade,3,5000.0,9158.500000000002,vod
GL,L,2025-01-13 16:40:00+08:00,9173.0,2025-01-13 16:45:00+08:00,9171.6,-0.7631091246046202,fade,1,5000.0,9159.1,vod
GL,L,2025-01-13 16:55:00+08:00,9168.9,2025-01-13 17:00:00+08:00,9156.07142857143,-6.995698190933637,stop,1,5000.0,9156.07142857143,vod
AL,L,2025-01-13 17:00:00+08:00,6062.0,2025-01-13 17:05:00+08:00,6052.0,-8.248102936324646,fade,1,5000.0,6046.571428571428,vou
SV,S,2025-01-13 17:00:00+08:00,30.72,2025-01-13 17:15:00+08:00,30.82,-48.828125000000696,fade,3,5000.0,30.980714285714285,vod
RN,L,2025-01-13 17:20:00+08:00,56774.0,2025-01-13 17:25:00+08:00,56800.0,2.2897805333427272,fade,1,5000.0,56522.21428571428,vou
AF,L,2025-01-13 16:05:00+08:00,6315.0,2025-01-13 17:40:00+08:00,6296.285714285715,-74.08664178260223,stop,5,5000.0,6296.285714285715,sm
AL,L,2025-01-13 17:35:00+08:00,6043.0,2025-01-13 17:45:00+08:00,6039.0,-9.928843289756744,fade,3,5000.0,6034.142857142857,vou
NG,S,2025-01-13 17:40:00+08:00,3.296,2025-01-13 17:45:00+08:00,3.315,-57.64563106796155,fade,2,5000.0,3.3620714285714284,vyf
RN,L,2025-01-13 18:00:00+08:00,56670.0,2025-01-13 18:05:00+08:00,56670.0,0.0,fade,2,5000.0,56455.71428571428,vou
YD,L,2025-01-13 18:10:00+08:00,4157.0,2025-01-13 18:15:00+08:00,4171.0,33.67813326918451,fade,2,5000.0,4122.357142857143,vod
SR,L,2025-01-13 15:45:00+08:00,29296.0,2025-01-13 18:20:00+08:00,29070.64285714286,-175.9718050245755,stop,4,5719.0,29070.64285714286,sm
AF,L,2025-01-13 17:40:00+08:00,6274.0,2025-01-13 18:20:00+08:00,6256.857142857143,-13.661824308939181,stop,1,5000.0,6256.857142857143,sm
Si,L,2025-01-13 18:15:00+08:00,105951.0,2025-01-13 18:20:00+08:00,105924.0,-5.351530424441488,fade,21,1000.0,105886.85714285714,vyf
SN,L,2025-01-13 18:20:00+08:00,24418.0,2025-01-13 18:25:00+08:00,24413.0,-7.166844131378491,fade,7,5000.0,24280.14285714286,vou
RN,L,2025-01-13 18:25:00+08:00,56552.0,2025-01-13 18:35:00+08:00,56730.0,31.475456217286744,fade,2,5000.0,56314.5,vou
YD,L,2025-01-13 18:30:00+08:00,4169.0,2025-01-13 18:35:00+08:00,4184.0,71.95970256656273,fade,4,5000.0,4122.571428571428,vod
SF,S,2025-01-13 18:30:00+08:00,1425.6,2025-01-13 18:40:00+08:00,1424.6,14.029180695847364,fade,4,5000.0,1437.5571428571427,vod
SR,L,2025-01-13 18:20:00+08:00,29064.0,2025-01-13 18:45:00+08:00,28998.0,-25.97398843930636,fade,2,5719.0,28924.35714285714,sm
YD,L,2025-01-13 18:45:00+08:00,4170.0,2025-01-13 18:50:00+08:00,4158.0,-71.94244604316548,fade,5,5000.0,4119.285714285715,vod
SF,S,2025-01-13 18:45:00+08:00,1418.4,2025-01-13 18:55:00+08:00,1416.0,33.84094754653258,fade,4,5000.0,1429.457142857143,vod
Si,L,2025-01-13 18:55:00+08:00,106156.0,2025-01-13 19:05:00+08:00,106209.0,6.490448019895249,fade,13,1000.0,106057.85714285714,vyf
AF,L,2025-01-13 18:20:00+08:00,6256.0,2025-01-13 19:10:00+08:00,6261.0,7.9923273657289,fade,2,5000.0,6238.428571428572,sm
SV,S,2025-01-13 19:00:00+08:00,30.68,2025-01-13 19:10:00+08:00,30.7,-16.297262059973576,fade,5,5000.0,30.858571428571423,vod
YD,L,2025-01-13 19:00:00+08:00,4144.0,2025-01-13 19:10:00+08:00,4149.0,24.131274131274132,fade,4,5000.0,4086.5,vod
SR,L,2025-01-13 19:05:00+08:00,29017.0,2025-01-13 19:10:00+08:00,29025.0,1.5767308818968189,fade,1,5719.0,28819.85714285714,sm
GL,L,2025-01-13 19:05:00+08:00,9167.0,2025-01-13 19:10:00+08:00,9169.4,1.309043307515892,fade,1,5000.0,9156.4,vod
NM,L,2025-01-13 19:00:00+08:00,15332.0,2025-01-13 19:20:00+08:00,15338.0,7.147795460474824,fade,13,1405.0,15285.07142857143,vod
GL,L,2025-01-13 19:15:00+08:00,9184.9,2025-01-13 19:20:00+08:00,9181.9,-6.53246088689044,fade,4,5000.0,9172.32857142857,vod
Si,L,2025-01-13 19:15:00+08:00,106385.0,2025-01-13 19:25:00+08:00,106290.0,-18.752643699769703,fade,21,1000.0,106241.28571428571,vyf
YD,L,2025-01-13 19:40:00+08:00,4161.0,2025-01-13 19:45:00+08:00,4166.0,24.03268445085316,fade,4,5000.0,4119.571428571428,vod
HY,L,2025-01-13 20:00:00+08:00,5429.0,2025-01-13 20:05:00+08:00,5430.0,3.8681156750782835,fade,7,3000.0,5382.571428571428,vou
AL,L,2025-01-13 20:10:00+08:00,6046.0,2025-01-13 20:15:00+08:00,6045.0,-1.6539861065167054,fade,2,5000.0,6033.571428571428,vou
SN,L,2025-01-13 19:00:00+08:00,24372.0,2025-01-13 20:40:00+08:00,24412.0,16.412276382734287,fade,2,5000.0,24239.5,vou
SR,L,2025-01-13 20:45:00+08:00,29070.0,2025-01-14 07:00:00+08:00,28938.571428571428,-51.71241830065401,stop,2,5719.0,28938.571428571428,sm
AF,L,2025-01-13 19:40:00+08:00,6276.0,2025-01-14 07:05:00+08:00,6253.857142857143,-52.92269871619714,stop,3,5000.0,6253.857142857143,sm
SN,L,2025-01-14 07:05:00+08:00,24307.0,2025-01-14 07:10:00+08:00,24382.0,15.427654585098944,fade,1,5000.0,24114.5,vou
RN,L,2025-01-14 07:05:00+08:00,56159.0,2025-01-14 07:20:00+08:00,56165.0,0.5341975462526042,fade,1,5000.0,55569.71428571428,vou
HY,L,2025-01-14 07:20:00+08:00,5411.0,2025-01-14 07:30:00+08:00,5419.0,4.435409351321383,fade,1,3000.0,5349.214285714285,vou
AL,L,2025-01-14 07:30:00+08:00,6025.0,2025-01-14 07:40:00+08:00,5988.857142857143,-29.994072317723557,stop,1,5000.0,5988.857142857143,vou
SV,S,2025-01-13 20:45:00+08:00,30.7,2025-01-14 07:45:00+08:00,30.860714285714288,-26.174965100046947,stop,1,5000.0,30.860714285714288,vod
AL,L,2025-01-14 07:40:00+08:00,5980.0,2025-01-14 07:45:00+08:00,5985.0,4.1806020066889635,fade,1,5000.0,5939.428571428572,vou
SN,L,2025-01-14 07:55:00+08:00,24300.0,2025-01-14 08:00:00+08:00,24320.0,4.11522633744856,fade,1,5000.0,23998.571428571428,vou
SR,L,2025-01-14 07:00:00+08:00,29022.0,2025-01-14 08:05:00+08:00,28858.071428571428,-129.2133553855704,stop,4,5719.0,28858.071428571428,sm
GL,L,2025-01-14 07:00:00+08:00,9198.9,2025-01-14 08:25:00+08:00,9232.5,91.31526595571309,fade,5,5000.0,9188.485714285714,vod
AF,L,2025-01-14 07:05:00+08:00,6265.0,2025-01-14 08:25:00+08:00,6312.0,37.50997605746209,fade,1,5000.0,6234.285714285715,sm
YD,L,2025-01-14 07:00:00+08:00,4171.0,2025-01-14 08:35:00+08:00,4208.0,221.76935986573963,fade,5,5000.0,4115.642857142857,vod
SV,S,2025-01-14 07:45:00+08:00,30.88,2025-01-14 08:35:00+08:00,30.88,-0.0,fade,1,5000.0,31.076428571428572,vod
SN,L,2025-01-14 08:45:00+08:00,24439.0,2025-01-14 08:50:00+08:00,24427.0,-7.365276811653505,fade,3,5000.0,24179.35714285714,vou
NM,L,2025-01-14 07:05:00+08:00,15268.0,2025-01-14 08:55:00+08:00,15444.0,80.97982708933716,fade,5,1405.0,15176.714285714286,vod
