symbol,vol_z_thr,div_z_thr,direction,dir_label,horizon,horizon_label,n_signals,win_rate,profit_factor,avg_return,max_drawdown,gains,losses,wins,losses
TN,2.0,1.0,LONG,fiz_short_yur_long,12,60m,442,43.7,0.73,-0.064,35.715,77.32,249,193,249
TN,2.0,1.0,LONG,fiz_short_yur_long,24,120m,442,43.7,1.17,0.041,13.458,127.7,249,193,249
TN,2.0,1.0,LONG,fiz_short_yur_long,48,240m,442,43.2,0.8,-0.081,45.487,140.08,251,191,251
TN,2.0,1.0,SHORT,fiz_long_yur_short,3,15m,455,43.7,0.99,-0.002,26.402,73.79,256,199,256
TN,2.0,1.0,SHORT,fiz_long_yur_short,6,30m,455,43.5,1.18,0.027,10.475,80.26,257,198,257
TN,2.0,1.0,SHORT,fiz_long_yur_short,12,60m,455,43.7,1.08,0.016,12.492,100.53,256,199,256
TN,2.0,1.0,SHORT,fiz_long_yur_short,24,120m,455,38.9,0.77,-0.067,35.573,100.56,278,177,278
TN,2.0,1.0,SHORT,fiz_long_yur_short,48,240m,455,42.4,0.87,-0.044,45.945,137.54,262,193,262
TN,2.0,1.25,LONG,fiz_short_yur_long,3,15m,336,46.1,1.29,0.033,11.955,50.65,181,155,181
TN,2.0,1.25,LONG,fiz_short_yur_long,6,30m,336,45.5,0.99,-0.002,17.726,63.7,183,153,183
TN,2.0,1.25,LONG,fiz_short_yur_long,12,60m,336,44.9,0.69,-0.079,29.337,57.83,185,151,185
TN,2.0,1.25,LONG,fiz_short_yur_long,24,120m,336,44.3,1.27,0.065,9.725,103.03,187,149,187
TN,2.0,1.25,LONG,fiz_short_yur_long,48,240m,336,43.2,0.75,-0.104,42.089,106.96,191,145,191
TN,2.0,1.25,SHORT,fiz_long_yur_short,3,15m,360,43.1,0.83,-0.031,25.725,54.22,205,155,205
TN,2.0,1.25,SHORT,fiz_long_yur_short,6,30m,360,44.4,1.13,0.02,10.141,62.8,200,160,200
TN,2.0,1.25,SHORT,fiz_long_yur_short,12,60m,360,44.2,1.15,0.03,11.509,84.9,201,159,201
TN,2.0,1.25,SHORT,fiz_long_yur_short,24,120m,360,40.8,0.88,-0.034,27.032,86.77,213,147,213
TN,2.0,1.25,SHORT,fiz_long_yur_short,48,240m,360,43.9,0.92,-0.027,32.141,109.59,202,158,202
TN,2.0,1.5,LONG,fiz_short_yur_long,3,15m,271,45.0,1.39,0.041,9.241,39.15,149,122,149
TN,2.0,1.5,LONG,fiz_short_yur_long,6,30m,271,43.5,0.88,-0.022,14.585,42.95,153,118,153
TN,2.0,1.5,LONG,fiz_short_yur_long,12,60m,271,45.8,0.69,-0.079,28.181,46.36,147,124,147
