symbol,vol_z_thr,div_z_thr,direction,dir_label,horizon,horizon_label,n_signals,win_rate,profit_factor,avg_return,max_drawdown,gains,losses,wins,losses
GK,2.25,1.5,SHORT,fiz_long_yur_short,48,240m,1531,48.7,0.99,-0.002,68.466,622.72,786,745,786
GK,2.5,0.5,LONG,fiz_short_yur_long,3,15m,2616,45.2,1.0,0.0,28.072,362.31,1433,1183,1433
GK,2.5,0.5,LONG,fiz_short_yur_long,6,30m,2616,45.8,1.03,0.005,30.371,476.41,1417,1199,1417
GK,2.5,0.5,LONG,fiz_short_yur_long,12,60m,2616,46.3,0.98,-0.004,37.115,582.41,1404,1212,1404
GK,2.5,0.5,LONG,fiz_short_yur_long,24,120m,2616,47.0,0.82,-0.067,220.864,780.42,1387,1229,1387
GK,2.5,0.5,LONG,fiz_short_yur_long,48,240m,2616,47.7,0.83,-0.086,349.161,1120.87,1369,1247,1369
GK,2.5,0.5,SHORT,fiz_long_yur_short,3,15m,2819,44.0,0.98,-0.003,28.717,349.25,1579,1240,1579
GK,2.5,0.5,SHORT,fiz_long_yur_short,6,30m,2819,45.9,1.01,0.002,28.552,459.67,1526,1293,1526
GK,2.5,0.5,SHORT,fiz_long_yur_short,12,60m,2819,46.5,0.94,-0.013,56.079,597.04,1507,1312,1507
GK,2.5,0.5,SHORT,fiz_long_yur_short,24,120m,2819,46.2,0.94,-0.018,116.925,855.53,1518,1301,1518
GK,2.5,0.5,SHORT,fiz_long_yur_short,48,240m,2819,48.7,1.06,0.025,115.603,1247.07,1447,1372,1447
GK,2.5,0.75,LONG,fiz_short_yur_long,3,15m,2316,44.9,1.02,0.003,27.821,321.08,1276,1040,1276
GK,2.5,0.75,LONG,fiz_short_yur_long,6,30m,2316,45.3,1.02,0.003,28.173,419.83,1267,1049,1267
GK,2.5,0.75,LONG,fiz_short_yur_long,12,60m,2316,45.9,0.97,-0.008,38.819,511.29,1253,1063,1253
