symbol,vol_z_thr,div_z_thr,direction,dir_label,horizon,horizon_label,n_signals,win_rate,profit_factor,avg_return,max_drawdown,gains,losses,wins,losses
SV,1.75,1.5,SHORT,fiz_long_yur_short,3,15m,2116,48.2,1.2,0.019,12.696,243.27,1096,1020,1096
SV,1.75,1.5,SHORT,fiz_long_yur_short,6,30m,2116,48.8,1.14,0.018,26.692,313.41,1084,1032,1084
SV,1.75,1.5,SHORT,fiz_long_yur_short,12,60m,2116,49.8,1.16,0.026,22.896,414.33,1063,1053,1063
SV,1.75,1.5,SHORT,fiz_long_yur_short,24,120m,2116,49.3,1.23,0.058,37.338,654.69,1073,1043,1073
SV,1.75,1.5,SHORT,fiz_long_yur_short,48,240m,2116,51.4,1.22,0.079,58.67,925.97,1029,1087,1029
SV,2.0,0.5,LONG,fiz_short_yur_long,3,15m,3947,46.6,1.13,0.013,11.271,425.8,2108,1839,2108
SV,2.0,0.5,LONG,fiz_short_yur_long,6,30m,3947,48.7,1.05,0.008,22.765,572.58,2023,1924,2023
SV,2.0,0.5,LONG,fiz_short_yur_long,12,60m,3947,50.6,1.06,0.012,39.179,832.05,1948,1999,1948
SV,2.0,0.5,LONG,fiz_short_yur_long,24,120m,3947,51.4,1.08,0.024,63.843,1257.19,1920,2027,1920
SV,2.0,0.5,LONG,fiz_short_yur_long,48,240m,3947,51.8,1.15,0.063,94.853,1872.01,1904,2043,1904
SV,2.0,0.5,SHORT,fiz_long_yur_short,3,15m,3922,47.3,1.05,0.005,19.814,433.92,2067,1855,2067
SV,2.0,0.5,SHORT,fiz_long_yur_short,6,30m,3922,48.3,1.04,0.006,30.62,596.33,2028,1894,2028
SV,2.0,0.5,SHORT,fiz_long_yur_short,12,60m,3922,49.8,1.07,0.014,39.778,796.35,1969,1953,1969
SV,2.0,0.5,SHORT,fiz_long_yur_short,24,120m,3922,50.2,1.17,0.047,39.109,1252.77,1955,1967,1955
SV,2.0,0.5,SHORT,fiz_long_yur_short,48,240m,3922,50.4,1.15,0.06,82.751,1767.86,1944,1978,1944
SV,2.0,0.75,LONG,fiz_short_yur_long,3,15m,3490,46.5,1.12,0.012,12.266,370.99,1868,1622,1868
SV,2.0,0.75,LONG,fiz_short_yur_long,6,30m,3490,48.9,1.05,0.007,28.235,499.26,1783,1707,1783
SV,2.0,0.75,LONG,fiz_short_yur_long,12,60m,3490,50.8,1.05,0.01,30.556,712.62,1716,1774,1716
SV,2.0,0.75,LONG,fiz_short_yur_long,24,120m,3490,51.3,1.04,0.013,59.472,1070.23,1699,1791,1699
SV,2.0,0.75,LONG,fiz_short_yur_long,48,240m,3490,51.8,1.11,0.047,78.72,1621.15,1683,1807,1683
SV,2.0,0.75,SHORT,fiz_long_yur_short,3,15m,3454,47.7,1.08,0.008,15.521,387.96,1807,1647,1807
SV,2.0,0.75,SHORT,fiz_long_yur_short,6,30m,3454,48.8,1.09,0.013,27.962,526.12,1768,1686,1768
SV,2.0,0.75,SHORT,fiz_long_yur_short,12,60m,3454,49.9,1.09,0.017,29.148,695.73,1731,1723,1731
SV,2.0,0.75,SHORT,fiz_long_yur_short,24,120m,3454,50.1,1.19,0.05,36.601,1095.29,1722,1732,1722
SV,2.0,0.75,SHORT,fiz_long_yur_short,48,240m,3454,50.7,1.18,0.068,96.136,1566.84,1702,1752,1702
SV,2.0,1.0,LONG,fiz_short_yur_long,3,15m,2983,46.4,1.13,0.012,12.639,311.99,1598,1385,1598
SV,2.0,1.0,LONG,fiz_short_yur_long,6,30m,2983,48.9,1.01,0.002,25.222,405.28,1523,1460,1523
SV,2.0,1.0,LONG,fiz_short_yur_long,12,60m,2983,50.6,1.02,0.004,31.903,574.71,1474,1509,1474
SV,2.0,1.0,LONG,fiz_short_yur_long,24,120m,2983,51.9,1.02,0.005,51.281,874.4,1434,1549,1434
SV,2.0,1.0,LONG,fiz_short_yur_long,48,240m,2983,52.0,1.08,0.034,81.055,1345.01,1431,1552,1431
SV,2.0,1.0,SHORT,fiz_long_yur_short,3,15m,2928,47.4,1.08,0.008,19.909,324.33,1541,1387,1541
SV,2.0,1.0,SHORT,fiz_long_yur_short,6,30m,2928,48.4,1.07,0.01,31.556,435.26,1511,1417,1511
SV,2.0,1.0,SHORT,fiz_long_yur_short,12,60m,2928,49.3,1.05,0.01,29.735,563.99,1484,1444,1484
SV,2.0,1.0,SHORT,fiz_long_yur_short,24,120m,2928,50.5,1.21,0.054,36.055,910.08,1450,1478,1450
SV,2.0,1.0,SHORT,fiz_long_yur_short,48,240m,2928,51.2,1.22,0.081,83.474,1319.02,1430,1498,1430
SV,2.0,1.25,LONG,fiz_short_yur_long,3,15m,2451,46.4,1.11,0.01,14.018,250.38,1314,1137,1314
SV,2.0,1.25,LONG,fiz_short_yur_long,6,30m,2451,48.9,1.01,0.001,21.947,327.02,1253,1198,1253
SV,2.0,1.25,LONG,fiz_short_yur_long,12,60m,2451,51.0,1.04,0.007,29.331,470.37,1202,1249,1202
SV,2.0,1.25,LONG,fiz_short_yur_long,24,120m,2451,52.5,1.05,0.015,29.72,721.01,1164,1287,1164
SV,2.0,1.25,LONG,fiz_short_yur_long,48,240m,2451,52.1,1.07,0.03,62.695,1090.67,1174,1277,1174
SV,2.0,1.25,SHORT,fiz_long_yur_short,3,15m,2352,47.9,1.12,0.012,18.825,265.65,1225,1127,1225
SV,2.0,1.25,SHORT,fiz_long_yur_short,6,30m,2352,48.5,1.08,0.011,33.324,351.01,1212,1140,1212
SV,2.0,1.25,SHORT,fiz_long_yur_short,12,60m,2352,49.4,1.08,0.014,28.45,454.53,1189,1163,1189
SV,2.0,1.25,SHORT,fiz_long_yur_short,24,120m,2352,49.9,1.21,0.056,35.249,741.91,1179,1173,1179
SV,2.0,1.25,SHORT,fiz_long_yur_short,48,240m,2352,51.3,1.19,0.072,71.293,1047.65,1146,1206,1146
SV,2.0,1.5,LONG,fiz_short_yur_long,3,15m,1896,47.4,1.21,0.018,8.088,202.57,998,898,998
SV,2.0,1.5,LONG,fiz_short_yur_long,6,30m,1896,49.4,1.09,0.012,22.008,259.34,959,937,959
SV,2.0,1.5,LONG,fiz_short_yur_long,12,60m,1896,52.1,1.1,0.018,23.491,373.88,909,987,909
SV,2.0,1.5,LONG,fiz_short_yur_long,24,120m,1896,52.7,1.04,0.012,29.062,528.7,897,999,897
SV,2.0,1.5,LONG,fiz_short_yur_long,48,240m,1896,53.5,1.07,0.028,66.43,824.69,881,1015,881
SV,2.0,1.5,SHORT,fiz_long_yur_short,3,15m,1817,48.5,1.22,0.021,11.79,214.3,936,881,936
SV,2.0,1.5,SHORT,fiz_long_yur_short,6,30m,1817,48.5,1.14,0.018,23.379,272.36,935,882,935
SV,2.0,1.5,SHORT,fiz_long_yur_short,12,60m,1817,49.5,1.15,0.026,17.539,354.6,917,900,917
SV,2.0,1.5,SHORT,fiz_long_yur_short,24,120m,1817,49.4,1.25,0.063,30.585,575.57,919,898,919
SV,2.0,1.5,SHORT,fiz_long_yur_short,48,240m,1817,51.7,1.21,0.076,51.583,792.43,877,940,877
SV,2.25,0.5,LONG,fiz_short_yur_long,3,15m,3435,46.4,1.09,0.008,12.307,358.82,1841,1594,1841
SV,2.25,0.5,LONG,fiz_short_yur_long,6,30m,3435,48.3,1.0,0.001,23.414,482.88,1775,1660,1775
SV,2.25,0.5,LONG,fiz_short_yur_long,12,60m,3435,50.5,1.06,0.011,37.646,721.13,1701,1734,1701
SV,2.25,0.5,LONG,fiz_short_yur_long,24,120m,3435,51.0,1.08,0.022,53.673,1081.88,1682,1753,1682
SV,2.25,0.5,LONG,fiz_short_yur_long,48,240m,3435,51.6,1.13,0.054,85.128,1609.4,1664,1771,1664
SV,2.25,0.5,SHORT,fiz_long_yur_short,3,15m,3406,47.2,1.1,0.01,16.989,388.6,1797,1609,1797
